ID,OBS
"79548",0
"79549",0
"79550",0
"79551",2
"79552",6
"79553",1
"79554",1
"79555",0
"79556",3
"79557",0
"79558",0
"79559",2
"79560",6
"79561",0
"79562",0
"79563",0
"79564",0
"79565",0
"79566",3
"79567",0
"79568",2
"79569",0
"79570",0
"79571",0
"79572",0
"79573",0
"79574",2
"79575",1
"79576",0
"79577",2
"79578",0
"79579",0
"79580",1
"79581",1
"79582",2
"79583",1
"79584",4
"79585",4
"79586",1
"79587",5
"79588",1
"79589",1
"79590",0
"79591",0
"79592",0
"79593",1
"79594",1
"79595",1
"79596",1
"79597",2
"79598",3
"79599",5
"79600",2
"79601",3
"79602",3
"79603",2
"79604",1
"79605",2
"79606",3
"79607",3
"79608",2
"79609",0
"79610",0
"79611",0
"79612",0
"79613",1
"79614",5
"79615",0
"79616",4
"79617",1
"79618",1
"79619",0
"79620",1
"79621",0
"79622",0
"79623",7
"79624",0
"79625",4
"79626",4
"79627",0
"79628",0
"79629",0
"79630",0
"79631",1
"79632",1
"79633",1
"79634",1
"79635",0
"79636",1
"79637",0
"79638",0
"79639",0
"79640",1
"79641",2
"79642",0
"79643",0
"79644",1
"79645",2
"79646",0
"79647",1
"79648",5
"79649",1
"79650",0
"79651",7
"79652",3
"79653",2
"79654",2
"79655",3
"79656",1
"79657",3
"79658",7
"79659",2
"79660",5
"79661",2
"79662",7
"79663",2
"79664",4
"79665",0
"79666",2
"79667",2
"79668",8
"79669",8
"79670",6
"79671",5
"79672",0
"79673",0
"79674",7
"79675",0
"79676",6
"79677",0
"79678",0
"79679",0
"79680",4
"79682",0
"79683",0
"79684",0
"79685",0
"79686",4
"79687",5
"79688",2
"79689",0
"79690",4
"79691",8
"79692",2
"79693",0
"79694",0
"79695",0
"79696",0
"79697",0
"79698",0
"79699",3
"79700",0
"79701",0
"79702",0
"79703",0
"79704",0
"79705",0
"79706",0
"79707",0
"79708",0
"79709",1
"79710",0
"79711",5
"79712",5
"79713",5
"79714",5
"79715",5
"79716",2
"79717",0
"79718",0
"79719",0
"79720",0
"79721",2
"79722",3
"79723",2
"79724",8
"79725",2
"79726",5
"79727",2
"79728",5
"79729",3
"79730",4
"79731",5
"79732",1
"79733",9
"79734",8
"79735",8
"79736",5
"79737",0
"79738",0
"79739",0
"79740",0
"79742",0
"79743",0
"79744",0
"79745",1
"79746",0
"79747",0
"79748",0
"79749",3
"79750",1
"79751",5
"79752",0
"79753",0
"79754",0
"79755",0
"79756",1
"79757",0
"79758",5
"79759",0
"79760",0
"79762",3
"79763",0
"79764",0
"79765",0
"79766",1
"79767",1
"79768",2
"79769",6
"79770",2
"79771",3
"79772",1
"79773",1
"79774",2
"79775",0
"79776",6
"79777",1
"79778",2
"79779",2
"79780",6
"79781",0
"79782",0
"79783",1
"79784",0
"79785",2
"79786",3
"79787",4
"79788",2
"79789",0
"79790",0
"79791",1
"79792",0
"79793",2
"79794",1
"79795",2
"79796",0
"79797",1
"79798",1
"79799",2
"79800",2
"79801",4
"79802",2
"79803",2
"79804",0
"79805",4
"79806",2
"79807",2
"79808",3
"79809",1
"79810",1
"79811",2
"79812",8
"79813",1
"79814",0
"79815",0
"79816",2
"79817",1
"79818",4
"79819",0
"79820",4
"79821",4
"79822",6
"79823",8
"79824",0
"79825",3
"79826",1
"79827",1
"79828",2
"79829",3
"79830",0
"79831",1
"79832",0
"79833",0
"79834",0
"79835",4
"79836",1
"79837",0
"79838",5
"79839",0
"79840",5
"79841",0
"79842",6
"79843",0
"79844",1
"79845",3
"79846",0
"79847",0
"79848",0
"79849",4
"79850",4
"79851",0
"79852",0
"79853",0
"79854",0
"79855",2
"79856",0
"79857",0
"79858",1
"79859",0
"79860",0
"79861",0
"79862",0
"79863",0
"79864",1
"79865",0
"79866",0
"79867",0
"79868",0
"79869",0
"79870",0
"79871",0
"79872",0
"79873",0
"79874",0
"79875",0
"79876",5
"79877",2
"79878",0
"79879",0
"79880",0
"79881",3
"79882",6
"79883",0
"79884",5
"79885",6
"79886",0
"79887",0
"79888",1
"79889",2
"79890",1
"79891",2
"79892",3
"79893",2
"79894",2
"79895",1
"79896",2
"79897",1
"79898",1
"79899",2
"79900",2
"79901",4
"79902",2
"79903",0
"79904",2
"79905",1
"79906",4
"79907",3
"79908",0
"79909",0
"79910",0
"79911",2
"79912",0
"79913",1
"79914",0
"79915",1
"79916",0
"79917",0
"79918",1
"79919",0
"79920",0
"79921",2
"79922",0
"79923",0
"79924",0
"79925",1
"79926",4
"79927",2
"79928",0
"79929",2
"79930",1
"79931",0
"79932",0
"79933",0
"79934",0
"79935",0
"79936",0
"79937",0
"79938",0
"79939",0
"79940",0
"79941",0
"79942",0
"79943",0
"79944",0
"79945",0
"79946",0
"79947",0
"79948",0
"79949",2
"79950",0
"79951",1
"79952",0
"79953",0
"79954",1
"79955",0
"79956",0
"79957",0
"79958",0
"79959",6
"79960",3
"79961",2
"79962",3
"79963",1
"79964",0
"79965",0
"79966",0
"79967",0
"79968",0
"79969",0
"79970",0
"79971",0
"79972",0
"79973",0
"79974",0
"79975",0
"79976",0
"79977",0
"79978",0
"79979",0
"79980",0
"79981",0
"79982",3
"79983",2
"79984",0
"79985",2
"79986",0
"79987",3
"79988",4
"79989",5
"79990",2
"79991",0
"79992",0
"79993",0
"79994",0
"79995",0
"79996",13
"79997",7
"79998",6
"79999",0
"80000",0
"80001",0
"80002",0
"80003",0
"80004",0
"80005",0
"80006",0
"80007",0
"80008",0
"80009",0
"80010",0
"80011",2
"80012",4
"80013",1
"80014",6
"80015",5
"80016",6
"80017",6
"80018",2
"80019",6
"80020",3
"80021",7
"80022",1
"80023",0
"80024",0
"80025",0
"80026",0
"80027",2
"80028",4
"80029",2
"80030",0
"80031",1
"80032",4
"80033",2
"80034",1
"80035",1
"80036",2
"80037",2
"80038",0
"80039",2
"80040",1
"80041",0
"80042",0
"80043",0
"80044",1
"80045",0
"80046",0
"80047",0
"80048",4
"80049",2
"80050",0
"80051",6
"80052",3
"80053",0
"80054",0
"80055",1
"80056",0
"80057",0
"80058",0
"80059",0
"80060",0
"80061",0
"80062",0
"80063",0
"80064",0
"80065",0
"80066",2
"80067",0
"80068",0
"80069",0
"80070",0
"80071",0
"80072",0
"80073",0
"80074",0
"80075",0
"80076",0
"80077",0
"80078",0
"80079",0
"80080",0
"80081",0
"80082",0
"80083",0
"80084",3
"80085",2
"80086",0
"80087",0
"80088",0
"80089",0
"80090",0
"80091",0
"80092",8
"80093",5
"80094",14
"80095",7
"80096",7
"80097",8
"80098",1
"80099",0
"80100",1
"80101",0
"80102",0
"80103",0
"80104",2
"80105",0
"80106",0
"80107",2
"80108",0
"80109",0
"80110",1
"80111",0
"80112",3
"80113",0
"80114",0
"80115",0
"80116",0
"80117",0
"80118",1
"80119",1
"80120",0
"80121",0
"80122",2
"80123",0
"80124",10
"80125",9
"80126",1
"80127",0
"80128",0
"80129",0
"80130",0
"80131",0
"80132",0
"80133",0
"80134",2
"80135",0
"80136",0
"80137",0
"80138",0
"80140",0
"80141",0
"80142",0
"80143",0
"80144",0
"80145",0
"80146",0
"80147",0
"80148",0
"80149",0
"80150",0
"80151",6
"80152",0
"80153",0
"80154",0
"80155",0
"80156",0
"80157",0
"80158",0
"80159",0
"80160",0
"80161",0
"80162",0
"80163",0
"80164",0
"80165",0
"80166",0
"80167",0
"80168",0
"80169",0
"80170",0
"80171",0
"80172",0
"80173",0
"80174",0
"80175",0
"80176",0
"80177",0
"80178",0
"80179",0
"80180",0
"80181",0
"80182",0
"80183",0
"80184",0
"80185",0
"80186",0
"80187",0
"80188",1
"80189",0
"80190",0
"80191",0
"80192",0
"80193",0
"80194",0
"80195",0
"80196",2
"80197",0
"80198",0
"80199",2
"80200",2
"80201",2
"80202",4
"80203",3
"80204",0
"80205",0
"80206",0
"80208",0
"80209",0
"80210",0
"80211",0
"80212",0
"80213",4
"80214",4
"80215",3
"80216",2
"80217",6
"80218",6
"80219",11
"80220",0
"80221",1
"80222",4
"80223",7
"80224",5
"80225",0
"80226",0
"80227",0
"80228",0
"80229",1
"80230",0
"80231",0
"80232",0
"80233",0
"80234",1
"80235",0
"80236",0
"80237",0
"80238",6
"80239",0
"80240",2
"80241",0
"80242",0
"80243",0
"80244",0
"80245",0
"80246",5
"80247",1
"80248",0
"80249",0
"80250",0
"80251",0
"80252",0
"80253",0
"80254",5
"80255",1
"80256",0
"80257",0
"80258",0
"80259",0
"80260",0
"80261",4
"80262",1
"80263",0
"80264",0
"80265",0
"80266",0
"80267",9
"80268",0
"80269",17
"80270",11
"80271",4
"80272",4
"80273",11
"80274",2
"80275",6
"80276",11
"80277",18
"80278",13
"80279",12
"80280",6
"80281",0
"80282",13
"80283",5
"80284",4
"80285",9
"80286",4
"80287",2
"80288",0
"80289",0
"80290",2
"80291",2
"80292",0
"80293",0
"80294",0
"80295",0
"80296",0
"80297",0
"80298",0
"80299",0
"80300",0
"80301",0
"80302",0
"80303",0
"80304",0
"80305",4
"80306",4
"80307",6
"80308",7
"80309",5
"80310",9
"80311",6
"80312",4
"80313",5
"80314",7
"80315",1
"80316",2
"80318",0
"80319",0
"80320",0
"80321",0
"80322",0
"80323",0
"80324",0
"80325",0
"80326",0
"80327",10
"80328",7
"80329",9
"80330",6
"80331",10
"80332",4
"80333",6
"80334",1
"80335",1
"80336",3
"80337",1
"80338",2
"80339",0
"80340",0
"80341",0
"80342",0
"80343",0
"80344",0
"80345",0
"80346",0
"80347",0
"80348",0
"80349",0
"80350",0
"80351",3
"80352",3
"80353",0
"80354",0
"80355",0
"80356",2
"80357",0
"80358",0
"80359",0
"80360",0
"80362",0
"80363",0
"80364",0
"80365",10
"80366",7
"80367",0
"80368",0
"80369",0
"80370",0
"80371",0
"80372",1
"80373",2
"80374",2
"80375",2
"80376",2
"80377",3
"80378",5
"80379",0
"80380",0
"80381",0
"80382",1
"80383",0
"80384",1
"80385",0
"80386",0
"80387",0
"80388",0
"80389",0
"80390",0
"80391",0
"80392",0
"80393",0
"80394",0
"80395",0
"80396",0
"80397",0
"80398",0
"80399",0
"80400",0
"80401",0
"80402",0
"80403",0
"80404",0
"80405",0
"80406",0
"80407",0
"80408",0
"80409",0
"80410",0
"80411",0
"80412",0
"80413",0
"80414",0
"80415",0
"80416",4
"80417",0
"80418",3
"80419",0
"80420",0
"80421",0
"80423",0
"80424",0
"80425",0
"80426",0
"80427",0
"80428",0
"80429",0
"80430",0
"80432",0
"80433",0
"80434",0
"80435",0
"80436",11
"80437",2
"80438",1
"80439",5
"80440",4
"80441",1
"80442",0
"80443",0
"80444",0
"80445",0
"80446",0
"80447",2
"80448",2
"80449",1
"80450",0
"80451",2
"80452",2
"80453",3
"80454",2
"80455",1
"80456",0
"80457",0
"80458",0
"80459",0
"80460",0
"80461",0
"80462",1
"80463",0
"80464",1
"80465",1
"80466",1
"80467",0
"80468",0
"80469",0
"80470",0
"80471",1
"80472",2
"80473",1
"80474",1
"80475",2
"80476",0
"80477",0
"80478",3
"80479",0
"80480",1
"80481",0
"80482",0
"80483",0
"80484",1
"80485",1
"80486",0
"80487",0
"80488",0
"80489",0
"80490",1
"80491",0
"80492",1
"80493",1
"80494",1
"80495",0
"80496",0
"80497",0
"80498",0
"80499",1
"80500",1
"80501",3
"80502",5
"80503",7
"80504",0
"80505",1
"80506",8
"80507",1
"80508",0
"80509",2
"80510",3
"80511",3
"80512",0
"80513",0
"80514",0
"80515",0
"80516",0
"80517",0
"80518",0
"80519",0
"80520",0
"80521",0
"80522",0
"80523",1
"80525",0
"80526",0
"80527",0
"80528",0
"80529",7
"80530",10
"80531",4
"80532",1
"80533",1
"80534",1
"80535",3
"80536",6
"80537",1
"80538",8
"80539",11
"80540",4
"80541",0
"80542",0
"80543",0
"80544",0
"80545",0
"80546",0
"80547",0
"80548",0
"80549",3
"80550",4
"80551",0
"80552",4
"80553",2
"80554",4
"80555",9
"80556",10
"80557",10
"80558",1
"80559",0
"80560",0
"80561",2
"80562",0
"80563",4
"80564",2
"80565",1
"80566",2
"80567",2
"80568",0
"80569",1
"80570",2
"80571",0
"80572",0
"80573",0
"80574",2
"80575",0
"80576",1
"80577",0
"80578",0
"80579",0
"80580",0
"80581",0
"80582",0
"80583",0
"80584",0
"80585",1
"80586",0
"80587",3
"80588",0
"80589",0
"80590",0
"80591",1
"80592",0
"80593",2
"80594",1
"80595",4
"80596",2
"80597",2
"80598",2
"80599",1
"80600",3
"80601",0
"80602",0
"80603",0
"80604",0
"80605",0
"80606",0
"80607",0
"80608",0
"80609",0
"80610",0
"80611",0
"80612",0
"80613",0
"80614",0
"80615",0
"80616",3
"80617",3
"80618",1
"80619",0
"80620",6
"80621",0
"80622",0
"80623",0
"80624",0
"80625",0
"80626",1
"80627",5
"80628",4
"80629",0
"80630",2
"80631",7
"80632",1
"80633",0
"80634",1
"80635",0
"80636",2
"80637",1
"80638",0
"80639",0
"80640",2
"80641",3
"80642",1
"80643",1
"80644",0
"80645",1
"80646",3
"80647",3
"80648",1
"80649",1
"80650",0
"80651",1
"80652",1
"80653",0
"80654",2
"80655",1
"80656",4
"80657",7
"80658",5
"80659",8
"80660",0
"80661",0
"80662",0
"80663",0
"80664",5
"80665",2
"80666",4
"80667",6
"80668",7
"80669",0
"80670",0
"80671",1
"80672",0
"80673",2
"80674",0
"80675",1
"80676",0
"80677",0
"80678",0
"80679",0
"80680",0
"80681",0
"80682",0
"80683",0
"80684",0
"80685",0
"80686",2
"80687",0
"80688",3
"80689",0
"80690",1
"80691",0
"80692",0
"80693",0
"80694",0
"80695",0
"80696",0
"80697",0
"80698",0
"80699",0
"80700",0
"80701",0
"80702",0
"80703",1
"80704",0
"80705",1
"80706",0
"80707",0
"80708",0
"80709",0
"80710",0
"80711",0
"80712",0
"80713",0
"80714",0
"80715",0
"80716",0
"80717",1
"80718",1
"80719",0
"80720",0
"80721",0
"80722",1
"80723",1
"80724",0
"80725",6
"80726",7
"80727",0
"80728",0
"80729",0
"80730",0
"80731",2
"80732",2
"80733",1
"80734",0
"80735",2
"80736",0
"80737",2
"80738",2
"80739",0
"80740",2
"80741",2
"80742",1
"80743",0
"80744",0
"80745",4
"80746",2
"80747",1
"80748",1
"80749",9
"80750",5
"80751",1
"80752",2
"80753",1
"80754",0
"80755",0
"80756",6
"80757",0
"80758",3
"80759",6
"80760",5
"80761",2
"80762",1
"80763",0
"80764",2
"80765",1
"80766",5
"80767",1
"80768",12
"80769",6
"80770",1
"80771",0
"80772",0
"80774",0
"80775",0
"80776",0
"80777",0
"80778",0
"80779",1
"80780",0
"80781",0
"80782",0
"80783",0
"80784",0
"80785",6
"80786",2
"80787",0
"80788",4
"80789",10
"80790",10
"80791",10
"80792",7
"80793",4
"80794",1
"80795",2
"80796",0
"80797",0
"80798",0
"80799",0
"80800",2
"80801",2
"80802",1
"80803",4
"80804",0
"80805",6
"80806",10
"80807",2
"80808",0
"80809",0
"80810",0
"80811",0
"80812",0
"80813",0
"80814",0
"80815",0
"80816",0
"80817",1
"80818",6
"80819",0
"80820",3
"80821",3
"80822",4
"80823",6
"80824",6
"80825",6
"80826",8
"80827",5
"80828",2
"80829",7
"80830",4
"80831",5
"80832",2
"80833",2
"80834",0
"80835",3
"80836",3
"80837",0
"80838",0
"80839",0
"80840",0
"80841",0
"80842",1
"80843",0
"80844",0
"80845",0
"80846",0
"80847",0
"80848",1
"80850",2
"80851",0
"80852",0
"80853",0
"80854",7
"80855",2
"80856",1
"80857",0
"80858",5
"80859",4
"80860",6
"80861",1
"80862",0
"80863",1
"80864",2
"80865",4
"80866",7
"80867",3
"80868",7
"80869",2
"80870",2
"80871",5
"80872",0
"80873",0
"80874",4
"80875",9
"80876",5
"80877",4
"80878",1
"80879",6
"80880",2
"80881",3
"80882",1
"80883",0
"80884",0
"80885",6
"80886",0
"80887",2
"80888",2
"80889",1
"80890",0
"80891",1
"80892",2
"80893",1
"80894",0
"80895",0
"80896",3
"80897",0
"80898",0
"80899",1
"80900",1
"80901",0
"80902",1
"80903",1
"80904",0
"80905",0
"80906",2
"80907",0
"80908",0
"80909",0
"80910",0
"80911",1
"80912",0
"80913",0
"80914",3
"80915",0
"80916",0
"80917",0
"80918",0
"80919",1
"80920",3
"80921",0
"80922",5
"80923",2
"80924",0
"80925",2
"80926",1
"80927",2
"80928",0
"80929",0
"80930",0
"80931",0
"80932",1
"80933",0
"80934",1
"80935",0
"80936",0
"80937",0
"80938",0
"80939",0
"80940",0
"80941",0
"80942",0
"80943",0
"80944",2
"80945",7
"80946",3
"80947",2
"80948",1
"80949",6
"80950",2
"80951",2
"80952",0
"80953",1
"80954",0
"80955",1
"80956",1
"80957",0
"80958",0
"80959",0
"80960",3
"80961",1
"80962",6
"80963",2
"80964",2
"80965",1
"80966",3
"80967",2
"80968",1
"80969",4
"80970",5
"80971",0
"80972",3
"80973",2
"80974",0
"80975",0
"80976",1
"80977",0
"80978",0
"80979",3
"80980",2
"80981",0
"80982",5
"80983",3
"80984",2
"80985",0
"80986",0
"80987",0
"80988",0
"80989",0
"80990",0
"80991",0
"80992",0
"80993",0
"80994",0
"80995",0
"80996",0
"80997",0
"80998",1
"80999",0
"81000",0
"81001",0
"81002",0
"81003",0
"81004",0
"81005",0
"81006",0
"81007",0
"81008",0
"81009",2
"81010",3
"81011",0
"81012",0
"81013",0
"81014",0
"81015",0
"81016",0
"81017",4
"81018",4
"81019",0
"81020",6
"81021",0
"81022",1
"81023",3
"81024",0
"81025",2
"81026",1
"81027",2
"81028",1
"81029",2
"81030",1
"81031",2
"81032",1
"81033",2
"81034",1
"81035",2
"81036",1
"81037",6
"81038",3
"81039",1
"81040",1
"81041",1
"81042",1
"81043",1
"81044",1
"81045",2
"81046",5
"81047",0
"81048",0
"81049",0
"81050",0
"81051",0
"81052",2
"81053",2
"81054",4
"81055",0
"81056",0
"81057",0
"81058",2
"81059",5
"81060",0
"81061",0
"81062",0
"81063",0
"81064",0
"81065",2
"81066",2
"81067",1
"81068",0
"81069",0
"81070",0
"81071",0
"81072",0
"81073",0
"81074",2
"81075",0
"81076",0
"81077",0
"81078",0
"81079",0
"81080",0
"81081",1
"81082",4
"81083",3
"81084",1
"81085",1
"81086",2
"81087",5
"81088",1
"81089",1
"81090",1
"81091",2
"81092",5
"81093",0
"81094",0
"81095",6
"81096",0
"81097",1
"81098",0
"81100",3
"81101",4
"81102",1
"81103",0
"81104",0
"81105",0
"81106",0
"81107",0
"81108",0
"81109",2
"81110",2
"81111",2
"81112",1
"81113",0
"81114",0
"81115",3
"81116",4
"81117",3
"81118",0
"81119",1
"81120",1
"81121",2
"81122",0
"81123",0
"81124",0
"81125",0
"81126",1
"81127",0
"81128",0
"81129",0
"81130",0
"81131",0
"81132",0
"81133",2
"81134",0
"81135",0
"81137",1
"81138",0
"81139",0
"81140",0
"81141",2
"81142",0
"81143",0
"81144",0
"81145",0
"81146",1
"81147",0
"81148",12
"81149",6
"81150",13
"81151",5
"81152",6
"81153",9
"81154",4
"81155",8
"81156",8
"81157",0
"81158",4
"81159",8
"81160",0
"81161",3
"81162",3
"81163",9
"81164",14
"81165",15
"81166",3
"81167",1
"81168",3
"81169",6
"81170",2
"81171",1
"81172",0
"81173",0
"81174",0
"81175",0
"81176",0
"81177",0
"81178",0
"81179",0
"81180",0
"81181",0
"81182",0
"81183",0
"81184",0
"81185",3
"81186",1
"81187",0
"81188",0
"81189",0
"81190",0
"81191",0
"81192",0
"81193",5
"81194",3
"81195",2
"81196",3
"81197",0
"81198",0
"81199",0
"81200",0
"81201",2
"81202",0
"81203",2
"81204",0
"81205",0
"81206",0
"81207",0
"81208",0
"81209",0
"81210",0
"81211",0
"81212",0
"81213",0
"81214",0
"81215",0
"81216",0
"81217",1
"81218",1
"81219",0
"81220",1
"81221",2
"81222",2
"81223",2
"81224",2
"81225",2
"81226",1
"81227",0
"81228",0
"81229",0
"81230",0
"81231",0
"81232",0
"81233",1
"81234",0
"81235",0
"81236",0
"81237",0
"81238",0
"81239",0
"81240",0
"81241",0
"81242",0
"81243",0
"81244",0
"81245",2
"81246",0
"81247",0
"81248",1
"81249",1
"81250",2
"81251",0
"81252",0
"81253",1
"81254",0
"81255",1
"81256",0
"81257",0
"81258",0
"81259",0
"81260",5
"81261",9
"81262",2
"81263",0
"81264",4
"81265",1
"81266",0
"81267",2
"81268",0
"81269",11
"81270",0
"81271",2
"81272",2
"81273",1
"81274",2
"81275",2
"81276",1
"81277",2
"81278",1
"81279",2
"81280",2
"81281",1
"81282",0
"81283",3
"81284",0
"81285",2
"81286",1
"81287",1
"81288",2
"81289",0
"81290",0
"81291",0
"81292",0
"81293",0
"81294",0
"81295",0
"81296",0
"81297",0
"81298",0
"81299",0
"81300",0
"81301",0
"81302",0
"81303",0
"81304",0
"81305",0
"81306",0
"81307",0
"81308",2
"81309",0
"81310",2
"81311",1
"81312",0
"81313",0
"81314",0
"81315",0
"81316",0
"81317",1
"81318",0
"81319",1
"81320",1
"81321",0
"81322",0
"81323",2
"81324",0
"81325",3
"81326",0
"81327",0
"81328",6
"81329",0
"81330",2
"81331",2
"81332",5
"81333",8
"81334",7
"81335",8
"81336",13
"81338",0
"81339",1
"81340",8
"81341",6
"81342",1
"81343",1
"81344",0
"81345",0
"81346",1
"81347",4
"81348",0
"81349",4
"81350",0
"81351",1
"81352",0
"81353",0
"81354",1
"81355",2
"81356",0
"81357",0
"81358",1
"81359",1
"81360",1
"81361",0
"81362",1
"81363",1
"81364",0
"81365",5
"81366",0
"81367",0
"81368",0
"81369",2
"81370",1
"81372",0
"81373",0
"81374",0
"81375",1
"81376",0
"81377",3
"81378",5
"81379",7
"81380",5
"81381",0
"81382",1
"81383",0
"81384",0
"81385",0
"81386",0
"81387",0
"81388",0
"81389",1
"81390",3
"81391",1
"81392",2
"81393",2
"81394",2
"81395",3
"81396",2
"81397",1
"81398",1
"81399",4
"81400",0
"81401",1
"81402",0
"81403",3
"81404",0
"81405",1
"81406",0
"81407",0
"81408",7
"81409",0
"81410",0
"81411",0
"81412",0
"81413",1
"81414",0
"81415",1
"81416",0
"81417",1
"81418",0
"81419",0
"81420",1
"81421",0
"81422",1
"81423",2
"81424",4
"81425",2
"81426",3
"81427",2
"81428",2
"81429",0
"81430",2
"81431",3
"81432",0
"81433",0
"81434",4
"81435",0
"81436",3
"81437",0
"81438",2
"81439",3
"81440",0
"81441",0
"81442",0
"81443",0
"81444",0
"81445",0
"81446",0
"81447",1
"81448",1
"81449",0
"81450",0
"81451",1
"81452",0
"81453",0
"81454",0
"81455",2
"81456",0
"81457",8
"81458",2
"81459",0
"81460",0
"81461",0
"81462",1
"81463",0
"81464",0
"81465",6
"81466",6
"81467",6
"81468",2
"81469",1
"81470",1
"81471",0
"81472",0
"81473",0
"81474",1
"81475",0
"81476",0
"81477",0
"81478",1
"81479",5
"81480",1
"81481",0
"81482",0
"81483",0
"81484",5
"81485",4
"81486",7
"81487",6
"81488",8
"81489",6
"81490",3
"81491",9
"81492",8
"81493",5
"81494",4
"81495",4
"81496",1
"81497",0
"81498",4
"81499",2
"81500",2
"81501",1
"81502",1
"81503",8
"81504",6
"81505",5
"81506",4
"81507",0
"81508",6
"81510",3
"81511",6
"81512",4
"81513",2
"81514",4
"81515",6
"81516",4
"81517",8
"81518",9
"81519",2
"81520",8
"81521",3
"81522",9
"81523",6
"81524",8
"81525",8
"81526",4
"81527",4
"81528",3
"81529",5
"81530",0
"81531",3
"81532",4
"81533",0
"81534",5
"81535",0
"81536",0
"81537",0
"81538",0
"81539",0
"81540",0
"81541",0
"81542",0
"81543",0
"81544",0
"81545",0
"81546",0
"81547",0
"81548",0
"81549",0
"81550",0
"81551",0
"81552",0
"81553",0
"81554",0
"81555",0
"81556",0
"81557",0
"81558",1
"81559",0
"81560",0
"81561",0
"81562",0
"81563",1
"81564",0
"81565",0
"81566",0
"81567",0
"81568",0
"81569",0
"81570",0
"81571",3
"81572",3
"81573",0
"81574",0
"81575",4
"81576",0
"81577",0
"81578",0
"81579",0
"81580",0
"81581",0
"81582",0
"81583",0
"81585",0
"81586",0
"81587",0
"81588",2
"81589",0
"81590",0
"81591",10
"81592",4
"81593",0
"81594",0
"81595",0
"81596",1
"81597",0
"81598",0
"81599",0
"81600",0
"81601",0
"81602",0
"81603",0
"81604",0
"81605",0
"81606",0
"81607",0
"81608",0
"81609",0
"81610",0
"81611",0
"81612",0
"81613",1
"81614",0
"81615",0
"81616",0
"81617",0
"81618",1
"81619",0
"81620",0
"81621",0
"81622",1
"81623",0
"81624",1
"81625",0
"81626",0
"81627",0
"81628",0
"81629",0
"81630",2
"81631",0
"81632",0
"81633",0
"81634",0
"81635",0
"81636",0
"81637",0
"81638",0
"81639",0
"81640",0
"81641",0
"81642",0
"81643",0
"81644",0
"81645",0
"81646",0
"81647",0
"81648",0
"81649",0
"81650",0
"81651",0
"81652",0
"81653",0
"81654",0
"81655",0
"81656",0
"81657",0
"81658",0
"81659",0
"81660",0
"81661",0
"81662",0
"81663",0
"81664",0
"81665",0
"81666",0
"81668",0
"81669",0
"81670",0
"81671",0
"81672",0
"81673",0
"81674",0
"81675",0
"81676",0
"81677",0
"81678",0
"81679",0
"81680",0
"81681",0
"81682",0
"81683",0
"81684",0
"81685",0
"81686",0
"81687",0
"81688",0
"81689",0
"81690",2
"81691",7
"81692",6
"81693",0
"81694",0
"81695",1
"81696",3
"81697",1
"81698",2
"81699",0
"81700",8
"81701",9
"81703",0
"81704",0
"81705",0
"81706",0
"81707",0
"81708",0
"81709",0
"81710",0
"81711",0
"81712",1
"81713",2
"81714",0
"81715",0
"81716",0
"81717",1
"81718",1
"81719",0
"81721",0
"81722",0
"81723",0
"81724",1
"81725",0
"81726",0
"81727",0
"81728",3
"81729",0
"81730",2
"81731",0
"81732",0
"81733",1
"81734",0
"81735",1
"81736",2
"81737",2
"81738",0
"81739",0
"81740",0
"81741",0
"81742",0
"81743",7
"81744",2
"81745",1
"81746",1
"81747",0
"81748",4
"81749",6
"81750",2
"81751",1
"81752",4
"81753",5
"81754",7
"81755",5
"81756",7
"81757",1
"81758",3
"81759",2
"81760",0
"81761",0
"81762",2
"81763",2
"81764",1
"81765",0
"81766",4
"81767",6
"81768",8
"81769",6
"81770",7
"81771",0
"81772",0
"81773",0
"81774",0
"81775",1
"81776",0
"81777",0
"81778",8
"81779",1
"81780",0
"81781",0
"81782",0
"81783",0
"81784",0
"81785",0
"81786",0
"81787",0
"81788",0
"81789",0
"81790",0
"81791",0
"81792",1
"81793",0
"81794",0
"81795",2
"81796",0
"81797",0
"81798",0
"81799",0
"81800",0
"81801",0
"81802",0
"81803",0
"81804",0
"81805",0
"81806",0
"81807",0
"81808",0
"81809",0
"81810",0
"81811",1
"81812",0
"81813",0
"81814",0
"81815",0
"81816",0
"81817",0
"81818",0
"81819",0
"81820",0
"81821",0
"81822",0
"81823",0
"81824",0
"81825",0
"81826",0
"81827",0
"81828",0
"81829",0
"81830",0
"81831",0
"81832",0
"81833",0
"81834",0
"81835",0
"81836",0
"81837",0
"81838",0
"81839",0
"81840",0
"81841",0
"81842",1
"81843",0
"81844",0
"81845",0
"81846",0
"81847",0
"81848",1
"81849",8
"81850",0
"81851",0
"81852",7
"81853",1
"81854",10
"81855",3
"81856",4
"81857",8
"81858",6
"81859",1
"81860",1
"81861",0
"81862",0
"81863",0
"81864",4
"81865",2
"81866",2
"81867",2
"81868",2
"81869",0
"81870",4
"81871",2
"81872",0
"81873",0
"81874",0
"81875",0
"81876",0
"81877",0
"81878",0
"81879",0
"81880",0
"81881",0
"81882",0
"81883",0
"81884",0
"81885",0
"81886",0
"81887",0
"81888",0
"81889",0
"81890",0
"81891",0
"81892",0
"81893",0
"81894",0
"81895",0
"81896",0
"81897",0
"81898",0
"81899",0
"81900",0
